image_path,label,face_array
src/dataset\Alan_Grant\alan-grants-hat.jpg,Alan_Grant,"[[[0.44313726 0.4        0.30980393]
  [0.4392157  0.39607844 0.30980393]
  [0.43529412 0.39215687 0.30980393]
  ...
  [0.3019608  0.3137255  0.22745098]
  [0.29411766 0.30980393 0.23529412]
  [0.29803923 0.31764707 0.23529412]]

 [[0.43529412 0.39215687 0.30588236]
  [0.43137255 0.38431373 0.29803923]
  [0.42745098 0.38431373 0.29803923]
  ...
  [0.3137255  0.32156864 0.24313726]
  [0.31764707 0.32941177 0.24705882]
  [0.31764707 0.3254902  0.24705882]]

 [[0.42745098 0.4        0.30588236]
  [0.42745098 0.39215687 0.29803923]
  [0.42352942 0.3882353  0.29803923]
  ...
  [0.30980393 0.31764707 0.23921569]
  [0.30588236 0.3137255  0.23529412]
  [0.29411766 0.3019608  0.22352941]]

 ...

 [[0.44705883 0.4        0.3137255 ]
  [0.42745098 0.38039216 0.29411766]
  [0.4117647  0.36078432 0.27450982]
  ...
  [0.08627451 0.0627451  0.06666667]
  [0.10196079 0.07450981 0.08235294]
  [0.11372549 0.07843138 0.08627451]]

 [[0.42745098 0.3882353  0.30980393]
  [0.40784314 0.36862746 0.28627452]
  [0.39215687 0.34901962 0.27058825]
  ...
  [0.11372549 0.07843138 0.07843138]
  [0.11764706 0.07843138 0.08627451]
  [0.10588235 0.08235294 0.08627451]]

 [[0.4117647  0.37254903 0.30980393]
  [0.39215687 0.34901962 0.28627452]
  [0.37254903 0.3254902  0.2627451 ]
  ...
  [0.13333334 0.09019608 0.09411765]
  [0.11372549 0.07843138 0.07843138]
  [0.09803922 0.07058824 0.0627451 ]]]"
src/dataset\Alan_Grant\f456708ea673a16ea4c4736fec2535d689f65c6c.png,Alan_Grant,"[[[0.25882354 0.28235295 0.36862746]
  [0.24705882 0.27058825 0.35686275]
  [0.27450982 0.29803923 0.3882353 ]
  ...
  [0.3254902  0.38431373 0.48235294]
  [0.32156864 0.38431373 0.4745098 ]
  [0.30588236 0.36862746 0.45490196]]

 [[0.26666668 0.29411766 0.37254903]
  [0.2901961  0.31764707 0.39607844]
  [0.2627451  0.2901961  0.36862746]
  ...
  [0.3529412  0.4        0.5058824 ]
  [0.32941177 0.3764706  0.48235294]
  [0.28235295 0.32941177 0.43137255]]

 [[0.25490198 0.28627452 0.34901962]
  [0.28235295 0.3137255  0.38039216]
  [0.25490198 0.28235295 0.35686275]
  ...
  [0.2901961  0.31764707 0.43529412]
  [0.29411766 0.3254902  0.4392157 ]
  [0.32156864 0.3529412  0.46666667]]

 ...

 [[0.24313726 0.20784314 0.19215687]
  [0.22352941 0.1882353  0.1764706 ]
  [0.21960784 0.18431373 0.17254902]
  ...
  [0.25490198 0.22352941 0.29411766]
  [0.2784314  0.23529412 0.26666668]
  [0.32941177 0.26666668 0.27450982]]

 [[0.24705882 0.21176471 0.19607843]
  [0.23529412 0.2        0.18431373]
  [0.22352941 0.19215687 0.17254902]
  ...
  [0.2901961  0.25490198 0.3019608 ]
  [0.29803923 0.24705882 0.2627451 ]
  [0.32156864 0.25490198 0.2509804 ]]

 [[0.24313726 0.21176471 0.18431373]
  [0.22745098 0.19215687 0.16862746]
  [0.20784314 0.1764706  0.15294118]
  ...
  [0.27450982 0.23529412 0.27058825]
  [0.3137255  0.2627451  0.2627451 ]
  [0.35686275 0.28235295 0.26666668]]]"
src/dataset\Alan_Grant\GrantandThePhone.png,Alan_Grant,"[[[0.3137255  0.32941177 0.48235294]
  [0.3137255  0.32941177 0.48235294]
  [0.33333334 0.3647059  0.48235294]
  ...
  [0.4862745  0.46666667 0.5294118 ]
  [0.53333336 0.5019608  0.54901963]
  [0.47058824 0.45490196 0.52156866]]

 [[0.3372549  0.37254903 0.49019608]
  [0.34117648 0.3764706  0.48235294]
  [0.34509805 0.37254903 0.4862745 ]
  ...
  [0.54509807 0.5137255  0.54901963]
  [0.5647059  0.53333336 0.54901963]
  [0.6039216  0.54901963 0.5921569 ]]

 [[0.34901962 0.38039216 0.5411765 ]
  [0.3372549  0.37254903 0.5058824 ]
  [0.3764706  0.3647059  0.5058824 ]
  ...
  [0.50980395 0.4862745  0.5372549 ]
  [0.5019608  0.47843137 0.53333336]
  [0.58431375 0.53333336 0.5647059 ]]

 ...

 [[0.22352941 0.25882354 0.3529412 ]
  [0.22745098 0.24313726 0.34901962]
  [0.23529412 0.25490198 0.3529412 ]
  ...
  [0.07450981 0.07450981 0.16078432]
  [0.08235294 0.08235294 0.16078432]
  [0.0627451  0.07058824 0.16078432]]

 [[0.2509804  0.25882354 0.3529412 ]
  [0.22745098 0.25882354 0.3529412 ]
  [0.22745098 0.25882354 0.3529412 ]
  ...
  [0.07058824 0.07058824 0.18039216]
  [0.09411765 0.09411765 0.16470589]
  [0.08627451 0.08627451 0.1882353 ]]

 [[0.25882354 0.28627452 0.38431373]
  [0.22745098 0.2627451  0.35686275]
  [0.24313726 0.23529412 0.3647059 ]
  ...
  [0.09411765 0.09411765 0.16862746]
  [0.09803922 0.09411765 0.19215687]
  [0.1254902  0.09411765 0.19215687]]]"
src/dataset\Alan_Grant\Grantjp3still.jpg,Alan_Grant,"[[[0.11764706 0.07058824 0.11372549]
  [0.10980392 0.05882353 0.11372549]
  [0.12156863 0.07058824 0.13333334]
  ...
  [0.42745098 0.39607844 0.5137255 ]
  [0.60784316 0.5803922  0.7019608 ]
  [0.5686275  0.54509807 0.6666667 ]]

 [[0.09019608 0.04705882 0.10196079]
  [0.11764706 0.07450981 0.14117648]
  [0.14117648 0.09019608 0.16862746]
  ...
  [0.33333334 0.3019608  0.40784314]
  [0.41960785 0.4        0.50980395]
  [0.63529414 0.6156863  0.7294118 ]]

 [[0.11372549 0.06666667 0.13725491]
  [0.15686275 0.10588235 0.19215687]
  [0.19215687 0.13725491 0.23921569]
  ...
  [0.39215687 0.36078432 0.4627451 ]
  [0.4        0.36862746 0.47843137]
  [0.4862745  0.45882353 0.5686275 ]]

 ...

 [[0.34117648 0.29803923 0.47843137]
  [0.34117648 0.29411766 0.48235294]
  [0.37254903 0.32941177 0.5176471 ]
  ...
  [0.60784316 0.52156866 0.5882353 ]
  [0.54901963 0.47058824 0.5372549 ]
  [0.5803922  0.5058824  0.5764706 ]]

 [[0.3529412  0.3019608  0.4745098 ]
  [0.4        0.3529412  0.5411765 ]
  [0.40392157 0.35686275 0.54509807]
  ...
  [0.5568628  0.47058824 0.5294118 ]
  [0.5529412  0.47058824 0.5294118 ]
  [0.56078434 0.47843137 0.53333336]]

 [[0.38431373 0.33333334 0.5058824 ]
  [0.2901961  0.23529412 0.41960785]
  [0.3882353  0.33333334 0.5254902 ]
  ...
  [0.42745098 0.3529412  0.4117647 ]
  [0.47843137 0.39607844 0.45490196]
  [0.4392157  0.35686275 0.4117647 ]]]"
src/dataset\Alan_Grant\GrantProfile.png,Alan_Grant,"[[[0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.00392157 0.00392157 0.        ]
  ...
  [0.88235295 0.6431373  0.1882353 ]
  [0.99607843 0.8235294  0.5411765 ]
  [0.93333334 0.6901961  0.23137255]]

 [[0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  ...
  [0.827451   0.5882353  0.16862746]
  [0.8745098  0.6392157  0.22352941]
  [0.8392157  0.6313726  0.26666668]]

 [[0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  ...
  [0.99607843 0.8392157  0.5686275 ]
  [0.93333334 0.7411765  0.40784314]
  [0.7764706  0.5647059  0.16862746]]

 ...

 [[0.12156863 0.07058824 0.01176471]
  [0.07843138 0.03921569 0.01176471]
  [0.11764706 0.07450981 0.01568628]
  ...
  [0.34509805 0.1882353  0.01568628]
  [0.34509805 0.1882353  0.01568628]
  [0.34509805 0.1882353  0.01568628]]

 [[0.11372549 0.06666667 0.01176471]
  [0.08235294 0.04705882 0.01176471]
  [0.11372549 0.07058824 0.01568628]
  ...
  [0.34509805 0.1882353  0.01568628]
  [0.34509805 0.1882353  0.01568628]
  [0.34509805 0.1882353  0.01568628]]

 [[0.14117648 0.08235294 0.01960784]
  [0.13333334 0.07450981 0.01568628]
  [0.11764706 0.06666667 0.01176471]
  ...
  [0.34509805 0.1882353  0.01568628]
  [0.34509805 0.1882353  0.01568628]
  [0.3372549  0.18431373 0.01568628]]]"
src/dataset\Alan_Grant\hqdefault.jpg,Alan_Grant,"[[[0.11764706 0.10980392 0.10588235]
  [0.10588235 0.09803922 0.09411765]
  [0.09019608 0.08235294 0.07843138]
  ...
  [0.3254902  0.23529412 0.1764706 ]
  [0.35686275 0.2627451  0.2       ]
  [0.38039216 0.2784314  0.21568628]]

 [[0.09411765 0.08627451 0.08235294]
  [0.07843138 0.07058824 0.06666667]
  [0.05882353 0.05098039 0.04705882]
  ...
  [0.41568628 0.3254902  0.26666668]
  [0.4117647  0.31764707 0.25490198]
  [0.4117647  0.30980393 0.24705882]]

 [[0.07058824 0.0627451  0.05882353]
  [0.05882353 0.05098039 0.04705882]
  [0.04313726 0.03529412 0.03137255]
  ...
  [0.42745098 0.34509805 0.28235295]
  [0.41960785 0.32941177 0.26666668]
  [0.41568628 0.32156864 0.25882354]]

 ...

 [[0.13333334 0.09803922 0.05882353]
  [0.11764706 0.08235294 0.04313726]
  [0.09019608 0.05882353 0.02352941]
  ...
  [0.40392157 0.2784314  0.1882353 ]
  [0.40392157 0.2784314  0.1882353 ]
  [0.40392157 0.2784314  0.1882353 ]]

 [[0.12941177 0.09411765 0.05098039]
  [0.10980392 0.07450981 0.03921569]
  [0.08627451 0.05098039 0.01568628]
  ...
  [0.40392157 0.2784314  0.1882353 ]
  [0.40392157 0.2784314  0.1882353 ]
  [0.40392157 0.2784314  0.1882353 ]]

 [[0.09803922 0.06666667 0.01568628]
  [0.10588235 0.07058824 0.02745098]
  [0.11764706 0.08235294 0.04313726]
  ...
  [0.40392157 0.28235295 0.19215687]
  [0.40392157 0.28235295 0.19215687]
  [0.40392157 0.28235295 0.19215687]]]"
src/dataset\Alan_Grant\I-Love-Sam-Neill-With-My-Whole-Heart.jpeg,Alan_Grant,"[[[0.32941177 0.3647059  0.44313726]
  [0.32941177 0.3647059  0.44313726]
  [0.32941177 0.3647059  0.44313726]
  ...
  [0.3529412  0.39215687 0.39215687]
  [0.36078432 0.39215687 0.39215687]
  [0.35686275 0.3882353  0.38431373]]

 [[0.32156864 0.35686275 0.4392157 ]
  [0.32156864 0.35686275 0.43529412]
  [0.3254902  0.36078432 0.4392157 ]
  ...
  [0.37254903 0.40392157 0.40392157]
  [0.36078432 0.39215687 0.39215687]
  [0.36862746 0.4        0.39607844]]

 [[0.31764707 0.3529412  0.43137255]
  [0.31764707 0.3529412  0.43137255]
  [0.3254902  0.36078432 0.4392157 ]
  ...
  [0.3647059  0.39215687 0.40392157]
  [0.34509805 0.38039216 0.38039216]
  [0.3647059  0.39607844 0.39215687]]

 ...

 [[0.04705882 0.05490196 0.2784314 ]
  [0.09803922 0.10588235 0.3137255 ]
  [0.14901961 0.16470589 0.35686275]
  ...
  [0.2627451  0.35686275 0.31764707]
  [0.27058825 0.36862746 0.3254902 ]
  [0.28627452 0.38039216 0.34117648]]

 [[0.04705882 0.05098039 0.2784314 ]
  [0.09019608 0.09411765 0.3137255 ]
  [0.13333334 0.14509805 0.34509805]
  ...
  [0.25490198 0.34901962 0.3137255 ]
  [0.2627451  0.35686275 0.3254902 ]
  [0.27450982 0.36862746 0.3372549 ]]

 [[0.03921569 0.03921569 0.27450982]
  [0.06666667 0.07058824 0.2901961 ]
  [0.10588235 0.11764706 0.31764707]
  ...
  [0.23921569 0.34117648 0.30980393]
  [0.25490198 0.34901962 0.31764707]
  [0.2627451  0.35686275 0.3254902 ]]]"
src/dataset\Alan_Grant\I-Love-Sam-Neill-With-My-Whole-Heart.jpeg,Alan_Grant,"[[[0.14117648 0.1254902  0.17254902]
  [0.14117648 0.1254902  0.17254902]
  [0.14117648 0.1254902  0.1764706 ]
  ...
  [0.07058824 0.01176471 0.01960784]
  [0.07450981 0.01960784 0.01960784]
  [0.07843138 0.02745098 0.01960784]]

 [[0.14901961 0.13333334 0.18039216]
  [0.14117648 0.1254902  0.17254902]
  [0.13725491 0.12156863 0.17254902]
  ...
  [0.07843138 0.02352941 0.03137255]
  [0.07450981 0.02352941 0.02352941]
  [0.07450981 0.02352941 0.01568628]]

 [[0.16078432 0.14509805 0.19215687]
  [0.15294118 0.13725491 0.18431373]
  [0.14509805 0.12941177 0.18039216]
  ...
  [0.08235294 0.02352941 0.03137255]
  [0.07843138 0.02352941 0.02352941]
  [0.07450981 0.02352941 0.01568628]]

 ...

 [[0.85490197 0.79607844 0.8509804 ]
  [0.85490197 0.8        0.84705883]
  [0.85490197 0.8        0.84705883]
  ...
  [0.16470589 0.12156863 0.13333334]
  [0.21960784 0.1764706  0.19607843]
  [0.26666668 0.21568628 0.24705882]]

 [[0.8509804  0.79607844 0.84313726]
  [0.8509804  0.79607844 0.84313726]
  [0.8509804  0.79607844 0.84313726]
  ...
  [0.18039216 0.13725491 0.14901961]
  [0.23921569 0.19607843 0.21176471]
  [0.28235295 0.23137255 0.2627451 ]]

 [[0.84313726 0.7764706  0.827451  ]
  [0.8352941  0.77254903 0.8156863 ]
  [0.8392157  0.7764706  0.81960785]
  ...
  [0.18431373 0.14117648 0.15294118]
  [0.23921569 0.19607843 0.21568628]
  [0.28235295 0.23137255 0.2627451 ]]]"
src/dataset\Alan_Grant\image.jpeg,Alan_Grant,"[[[0.16078432 0.18431373 0.25882354]
  [0.16078432 0.18039216 0.2627451 ]
  [0.16078432 0.1764706  0.26666668]
  ...
  [0.4117647  0.49019608 0.57254905]
  [0.39215687 0.45882353 0.53333336]
  [0.38039216 0.44313726 0.50980395]]

 [[0.15294118 0.1764706  0.25490198]
  [0.15686275 0.1764706  0.25490198]
  [0.15686275 0.1764706  0.26666668]
  ...
  [0.37254903 0.4509804  0.53333336]
  [0.32156864 0.39215687 0.46666667]
  [0.29803923 0.36078432 0.43137255]]

 [[0.14509805 0.17254902 0.24313726]
  [0.14901961 0.17254902 0.2509804 ]
  [0.15294118 0.17254902 0.25882354]
  ...
  [0.30588236 0.3882353  0.47058824]
  [0.24705882 0.31764707 0.39607844]
  [0.21568628 0.28235295 0.35686275]]

 ...

 [[0.13333334 0.15294118 0.14509805]
  [0.13333334 0.15294118 0.14509805]
  [0.12941177 0.15294118 0.14509805]
  ...
  [0.09019608 0.13333334 0.42352942]
  [0.09019608 0.15294118 0.39215687]
  [0.09019608 0.16470589 0.37254903]]

 [[0.12941177 0.15686275 0.14117648]
  [0.12941177 0.16078432 0.14117648]
  [0.12941177 0.16078432 0.14117648]
  ...
  [0.08627451 0.12941177 0.3882353 ]
  [0.07843138 0.13725491 0.34901962]
  [0.07450981 0.14117648 0.32941177]]

 [[0.1254902  0.16470589 0.14117648]
  [0.1254902  0.16470589 0.14117648]
  [0.1254902  0.16470589 0.14117648]
  ...
  [0.08627451 0.13333334 0.36078432]
  [0.07450981 0.12941177 0.32156864]
  [0.06666667 0.12941177 0.29803923]]]"
src/dataset\Alan_Grant\image1.jpeg,Alan_Grant,"[[[0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  ...
  [0.         0.00784314 0.00392157]
  [0.         0.00784314 0.00392157]
  [0.         0.00784314 0.00392157]]

 [[0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  ...
  [0.         0.00392157 0.00392157]
  [0.         0.00392157 0.00392157]
  [0.         0.00392157 0.00392157]]

 [[0.         0.         0.        ]
  [0.         0.         0.        ]
  [0.         0.         0.        ]
  ...
  [0.         0.00392157 0.00784314]
  [0.         0.00392157 0.00784314]
  [0.         0.00392157 0.00784314]]

 ...

 [[0.15686275 0.10196079 0.05490196]
  [0.15686275 0.09803922 0.05490196]
  [0.15686275 0.09803922 0.05882353]
  ...
  [0.4        0.27450982 0.18431373]
  [0.4        0.27450982 0.18431373]
  [0.4        0.27450982 0.18431373]]

 [[0.1254902  0.07450981 0.03137255]
  [0.1254902  0.07450981 0.03137255]
  [0.12156863 0.07058824 0.03137255]
  ...
  [0.40392157 0.28235295 0.19215687]
  [0.40784314 0.28235295 0.19215687]
  [0.40784314 0.28235295 0.19215687]]

 [[0.10588235 0.05882353 0.01960784]
  [0.10196079 0.05490196 0.01960784]
  [0.09803922 0.05098039 0.01568628]
  ...
  [0.40784314 0.28627452 0.19607843]
  [0.4117647  0.2901961  0.2       ]
  [0.4117647  0.2901961  0.2       ]]]"
src/dataset\Alan_Grant\image10.jpeg,Alan_Grant,"[[[0.4117647  0.43137255 0.5137255 ]
  [0.4117647  0.43137255 0.5137255 ]
  [0.40784314 0.43137255 0.5137255 ]
  ...
  [0.25490198 0.34117648 0.3372549 ]
  [0.26666668 0.3529412  0.34509805]
  [0.26666668 0.3529412  0.34509805]]

 [[0.4117647  0.43137255 0.5137255 ]
  [0.4117647  0.43137255 0.5137255 ]
  [0.40784314 0.43137255 0.5137255 ]
  ...
  [0.26666668 0.3529412  0.34901962]
  [0.27450982 0.36078432 0.3529412 ]
  [0.27450982 0.36078432 0.3529412 ]]

 [[0.40784314 0.42745098 0.50980395]
  [0.40784314 0.42745098 0.50980395]
  [0.40784314 0.43137255 0.50980395]
  ...
  [0.3019608  0.38431373 0.38039216]
  [0.29803923 0.38039216 0.37254903]
  [0.29803923 0.38039216 0.37254903]]

 ...

 [[0.14509805 0.12941177 0.3372549 ]
  [0.14117648 0.1254902  0.3372549 ]
  [0.11764706 0.10196079 0.32156864]
  ...
  [0.2627451  0.37254903 0.33333334]
  [0.27058825 0.38431373 0.34509805]
  [0.27058825 0.3882353  0.34509805]]

 [[0.14509805 0.1254902  0.3372549 ]
  [0.14509805 0.1254902  0.3372549 ]
  [0.12156863 0.10196079 0.3254902 ]
  ...
  [0.25882354 0.3647059  0.33333334]
  [0.26666668 0.38039216 0.34509805]
  [0.26666668 0.38039216 0.34509805]]

 [[0.14509805 0.1254902  0.34117648]
  [0.14509805 0.1254902  0.34117648]
  [0.12156863 0.10196079 0.3254902 ]
  ...
  [0.25882354 0.3647059  0.32941177]
  [0.26666668 0.38039216 0.34509805]
  [0.26666668 0.38039216 0.34509805]]]"
src/dataset\Alan_Grant\image11.jpeg,Alan_Grant,"[[[0.5764706  0.45490196 0.4509804 ]
  [0.5686275  0.4509804  0.44705883]
  [0.49019608 0.39215687 0.38431373]
  ...
  [0.49019608 0.44705883 0.49803922]
  [0.5019608  0.4627451  0.5137255 ]
  [0.5019608  0.4627451  0.5137255 ]]

 [[0.58431375 0.46666667 0.4627451 ]
  [0.5803922  0.4627451  0.45490196]
  [0.5019608  0.4        0.39607844]
  ...
  [0.4862745  0.44705883 0.49411765]
  [0.49803922 0.45882353 0.5019608 ]
  [0.49803922 0.45882353 0.5019608 ]]

 [[0.6156863  0.49803922 0.49411765]
  [0.60784316 0.49411765 0.49019608]
  [0.5294118  0.42745098 0.42352942]
  ...
  [0.4862745  0.44705883 0.46666667]
  [0.4862745  0.4509804  0.47058824]
  [0.49019608 0.4509804  0.47058824]]

 ...

 [[0.7529412  0.57254905 0.4117647 ]
  [0.7529412  0.5764706  0.4117647 ]
  [0.7607843  0.5921569  0.4117647 ]
  ...
  [0.07843138 0.0627451  0.03137255]
  [0.07058824 0.05098039 0.01176471]
  [0.06666667 0.05098039 0.01176471]]

 [[0.7490196  0.57254905 0.40392157]
  [0.7490196  0.57254905 0.40392157]
  [0.7529412  0.58431375 0.4       ]
  ...
  [0.08627451 0.06666667 0.03921569]
  [0.07843138 0.05882353 0.02352941]
  [0.07843138 0.05882353 0.02352941]]

 [[0.7490196  0.57254905 0.40392157]
  [0.7490196  0.57254905 0.40392157]
  [0.7490196  0.5803922  0.39607844]
  ...
  [0.08627451 0.06666667 0.03921569]
  [0.08235294 0.0627451  0.02745098]
  [0.08235294 0.0627451  0.02745098]]]"
src/dataset\Alan_Grant\image11.jpeg,Alan_Grant,"[[[0.5764706  0.5176471  0.6       ]
  [0.5764706  0.5176471  0.6       ]
  [0.5764706  0.5176471  0.6       ]
  ...
  [0.85490197 0.78431374 0.90588236]
  [0.85490197 0.78431374 0.90588236]
  [0.85490197 0.78431374 0.90588236]]

 [[0.5764706  0.5176471  0.6       ]
  [0.5764706  0.5176471  0.6       ]
  [0.5764706  0.5176471  0.6       ]
  ...
  [0.85490197 0.78431374 0.90588236]
  [0.85490197 0.78431374 0.90588236]
  [0.85490197 0.78431374 0.90588236]]

 [[0.5764706  0.5176471  0.6       ]
  [0.5764706  0.5176471  0.6       ]
  [0.5764706  0.5176471  0.6       ]
  ...
  [0.85490197 0.78431374 0.90588236]
  [0.85490197 0.78431374 0.90588236]
  [0.85490197 0.78431374 0.90588236]]

 ...

 [[0.2901961  0.27450982 0.25490198]
  [0.2901961  0.27450982 0.25490198]
  [0.2901961  0.27450982 0.25490198]
  ...
  [0.89411765 0.8039216  0.9764706 ]
  [0.89411765 0.8039216  0.9764706 ]
  [0.89411765 0.8039216  0.9764706 ]]

 [[0.2901961  0.27450982 0.25490198]
  [0.2901961  0.27450982 0.25490198]
  [0.2901961  0.27450982 0.25490198]
  ...
  [0.89411765 0.8039216  0.9764706 ]
  [0.89411765 0.8039216  0.9764706 ]
  [0.89411765 0.8039216  0.9764706 ]]

 [[0.2901961  0.27450982 0.25490198]
  [0.2901961  0.27450982 0.25490198]
  [0.2901961  0.27450982 0.25490198]
  ...
  [0.89411765 0.8039216  0.9764706 ]
  [0.89411765 0.8039216  0.9764706 ]
  [0.89411765 0.8039216  0.9764706 ]]]"
src/dataset\Alan_Grant\image14.jpeg,Alan_Grant,"[[[0.60784316 0.3529412  0.41568628]
  [0.6392157  0.4        0.4627451 ]
  [0.69803923 0.47843137 0.54509807]
  ...
  [0.5882353  0.56078434 0.6627451 ]
  [0.60784316 0.5803922  0.68235296]
  [0.61960787 0.5921569  0.69803923]]

 [[0.6039216  0.36078432 0.41960785]
  [0.6392157  0.40784314 0.46666667]
  [0.69803923 0.49411765 0.5529412 ]
  ...
  [0.5921569  0.5686275  0.6666667 ]
  [0.6039216  0.5764706  0.68235296]
  [0.6117647  0.58431375 0.6901961 ]]

 [[0.59607846 0.36862746 0.42352942]
  [0.6392157  0.42352942 0.47843137]
  [0.70980394 0.52156866 0.57254905]
  ...
  [0.5921569  0.5686275  0.6666667 ]
  [0.59607846 0.5686275  0.6745098 ]
  [0.6        0.57254905 0.6784314 ]]

 ...

 [[0.7490196  0.5647059  0.41568628]
  [0.7647059  0.58431375 0.43137255]
  [0.7882353  0.6156863  0.45882353]
  ...
  [0.16078432 0.10980392 0.04705882]
  [0.17254902 0.12156863 0.03529412]
  [0.1764706  0.12941177 0.02745098]]

 [[0.7607843  0.5803922  0.43137255]
  [0.77254903 0.59607846 0.44313726]
  [0.7921569  0.61960787 0.45882353]
  ...
  [0.16078432 0.10980392 0.04705882]
  [0.1764706  0.1254902  0.04313726]
  [0.1882353  0.13333334 0.03921569]]

 [[0.77254903 0.59607846 0.44705883]
  [0.78039217 0.60784316 0.45490196]
  [0.8        0.62352943 0.46666667]
  ...
  [0.15686275 0.10980392 0.04705882]
  [0.18039216 0.12941177 0.05098039]
  [0.19607843 0.14117648 0.05098039]]]"
src/dataset\Alan_Grant\image16.jpeg,Alan_Grant,"[[[0.11764706 0.10980392 0.13333334]
  [0.10588235 0.09803922 0.12156863]
  [0.08235294 0.07450981 0.09803922]
  ...
  [0.40784314 0.4        0.42352942]
  [0.39215687 0.38039216 0.40392157]
  [0.38039216 0.37254903 0.39607844]]

 [[0.10588235 0.09803922 0.12156863]
  [0.09803922 0.09019608 0.11372549]
  [0.08627451 0.07843138 0.10196079]
  ...
  [0.3647059  0.35686275 0.38039216]
  [0.36078432 0.35686275 0.38039216]
  [0.36078432 0.3529412  0.3764706 ]]

 [[0.08627451 0.07843138 0.10196079]
  [0.08627451 0.07843138 0.10196079]
  [0.08235294 0.07843138 0.10196079]
  ...
  [0.32941177 0.3254902  0.34901962]
  [0.3372549  0.33333334 0.35686275]
  [0.34117648 0.3372549  0.36078432]]

 ...

 [[0.15686275 0.07450981 0.06666667]
  [0.14901961 0.07058824 0.0627451 ]
  [0.13725491 0.0627451  0.05098039]
  ...
  [0.4        0.6117647  0.5764706 ]
  [0.39607844 0.6117647  0.5764706 ]
  [0.39215687 0.60784316 0.57254905]]

 [[0.15686275 0.07450981 0.06666667]
  [0.14901961 0.07058824 0.0627451 ]
  [0.14117648 0.0627451  0.05098039]
  ...
  [0.4        0.60784316 0.57254905]
  [0.39607844 0.60784316 0.57254905]
  [0.39215687 0.60784316 0.5686275 ]]

 [[0.15686275 0.07450981 0.06666667]
  [0.15294118 0.07058824 0.0627451 ]
  [0.14509805 0.0627451  0.05490196]
  ...
  [0.4        0.6039216  0.57254905]
  [0.4        0.6039216  0.5686275 ]
  [0.39607844 0.6039216  0.5686275 ]]]"
src/dataset\Alan_Grant\image17.jpeg,Alan_Grant,"[[[0.33333334 0.34117648 0.43529412]
  [0.33333334 0.34117648 0.43529412]
  [0.3372549  0.34509805 0.4392157 ]
  ...
  [0.8117647  0.81960785 0.85490197]
  [0.92941177 0.9411765  0.972549  ]
  [0.9490196  0.9607843  0.99215686]]

 [[0.32941177 0.34117648 0.43529412]
  [0.32941177 0.34117648 0.43529412]
  [0.3372549  0.34509805 0.4392157 ]
  ...
  [0.79607844 0.80784315 0.84313726]
  [0.91764706 0.9254902  0.9607843 ]
  [0.9372549  0.94509804 0.98039216]]

 [[0.3254902  0.3372549  0.43137255]
  [0.3254902  0.34117648 0.43137255]
  [0.33333334 0.34901962 0.4392157 ]
  ...
  [0.7607843  0.76862746 0.8117647 ]
  [0.88235295 0.8901961  0.92941177]
  [0.9019608  0.9137255  0.9490196 ]]

 ...

 [[0.         0.         0.1882353 ]
  [0.01176471 0.01176471 0.2       ]
  [0.07843138 0.08627451 0.2627451 ]
  ...
  [0.9529412  0.9372549  0.9372549 ]
  [0.9411765  0.9254902  0.92941177]
  [0.9411765  0.92156863 0.9254902 ]]

 [[0.         0.         0.1882353 ]
  [0.01176471 0.01176471 0.2       ]
  [0.07843138 0.08235294 0.2627451 ]
  ...
  [0.9490196  0.9372549  0.9372549 ]
  [0.93333334 0.9254902  0.9254902 ]
  [0.93333334 0.92156863 0.92156863]]

 [[0.         0.         0.1882353 ]
  [0.01176471 0.01176471 0.2       ]
  [0.07843138 0.08235294 0.26666668]
  ...
  [0.94509804 0.9372549  0.9372549 ]
  [0.92941177 0.9254902  0.9254902 ]
  [0.92941177 0.92156863 0.92156863]]]"
